"ts","price","bid_price","ask_price","v_bid","v_ask"
"1604156512","1450298.625","1450229.75","1450367.5","33.918284","73.022262"
"1604156513","1450293.625","1450250.125","1450337.125","52.71591799999998","59.92124499999998"
"1604156514","1450295.7777777778","1450245.0","1450346.5555555555","74.46943099999999","67.756813"
"1604156515","1450294.0","1450244.0","1450344.0","58.65059199999999","58.037203999999996"
"1604156516","1450200.0","1450176.0","1450224.0","54.886079999999986","38.056505"
"1604156517","1450183.857142857","1450153.4285714286","1450214.2857142857","62.00722399999999","37.007802999999996"
"1604156518","1449921.857142857","1449867.857142857","1449975.857142857","102.62305200000002","112.06693200000001"
"1604156519","1449792.5","1449728.3333333333","1449856.6666666667","120.355445","124.64543"
"1604156520","1449700.875","1449666.5","1449735.25","67.94196299999997","89.30680699999999"
"1604156521","1449695.7857142857","1449671.0","1449720.5714285714","67.98705799999998","99.099138"
"1604156522","1449987.642857143","1449954.7142857143","1450020.5714285714","43.46664099999998","116.05955900000002"
"1604156523","1450006.0","1449962.875","1450049.125","46.64882799999998","151.9865080000001"
"1604156524","1450012.35","1449986.9","1450037.8","61.02131299999999","189.59398800000008"
"1604156525","1450016.75","1449967.0","1450066.5","55.20733899999999","53.38266200000001"
"1604156526","1450090.75","1450054.5","1450127.0","36.82649099999999","48.06857099999999"
"1604156527","1450151.7142857143","1450104.2857142857","1450199.142857143","39.602533","120.23479100000003"
"1604156528","1450063.4375","1450018.125","1450108.75","59.404368","82.83860800000001"
"1604156529","1450149.3125","1450105.75","1450192.875","63.757057","88.907995"
"1604156530","1450385.7857142857","1450345.7142857143","1450425.857142857","38.847092","125.71026399999998"
"1604156531","1450363.6875","1450319.0","1450408.375","38.141615","150.29837699999996"
"1604156532","1450366.375","1450332.375","1450400.375","40.204955999999996","56.444241"
"1604156533","1450398.375","1450367.0","1450429.75","43.217542999999985","39.149742999999994"
"1604156534","1450562.6666666667","1450551.8333333333","1450573.5","45.67014899999999","39.04861699999999"
"1604156535","1450695.0714285714","1450667.0","1450723.142857143","47.32728599999997","57.61049499999999"
"1604156536","1450812.9375","1450757.125","1450868.75","45.449624999999976","63.02699099999998"
"1604156537","1450859.5","1450829.0","1450890.0","69.95549299999996","56.02506299999998"
"1604156538","1450854.875","1450811.75","1450898.0","61.44591499999998","89.75529999999999"
"1604156539","1450877.3333333333","1450858.2222222222","1450896.4444444445","71.49847499999998","98.11470799999998"
"1604156540","1450967.642857143","1450948.857142857","1450986.4285714286","65.27630099999998","90.14719"
"1604156541","1451006.0","1450958.75","1451053.25","30.952977999999987","37.801802999999985"
"1604156542","1451147.9285714286","1451135.0","1451160.857142857","34.78151599999998","37.20503399999998"
"1604156543","1451223.75","1451179.75","1451267.75","50.448820999999974","39.54344699999999"
"1604156544","1451233.375","1451182.125","1451284.625","51.12350499999998","39.438936"
"1604156545","1451120.0625","1451094.125","1451146.0","46.56914","35.791892999999995"
"1604156546","1451160.3333333333","1451055.6666666667","1451265.0","21.012704","13.776622999999997"
"1604156547","1451099.8333333333","1451040.6666666667","1451159.0","25.253139999999995","17.428943999999998"
"1604156548","1450876.5","1450854.4","1450898.6","57.53848099999998","45.576521"
"1604156549","1450939.2","1450889.6","1450988.8","51.70273499999998","42.041845"
"1604156550","1450776.125","1450756.25","1450796.0","71.61624799999997","61.685058000000005"
"1604156551","1450706.4285714286","1450682.0","1450730.857142857","56.29975099999997","55.13837899999999"
"1604156552","1450651.5","1450599.857142857","1450703.142857143","39.754794999999994","62.07628599999999"
"1604156553","1450523.0","1450445.111111111","1450600.888888889","58.61990299999999","60.562115"
"1604156554","1450271.9285714286","1450236.142857143","1450307.7142857143","50.06692799999999","42.21776399999998"
"1604156555","1450224.0714285714","1450193.5714285714","1450254.5714285714","46.869502","39.45592599999999"
"1604156556","1450265.5714285714","1450240.857142857","1450290.2857142857","44.391890000000004","36.259536999999995"
"1604156557","1450352.0","1450325.5","1450378.5","35.981933999999995","50.48831200000001"
"1604156558","1450254.9166666667","1450242.0","1450267.8333333333","22.974660999999998","44.19057299999999"
"1604156559","1450089.611111111","1450006.3333333333","1450172.888888889","56.550286","68.197457"
"1604156560","1450020.2857142857","1449965.4285714286","1450075.142857143","40.766065","66.42143399999999"
"1604156561","1449941.611111111","1449883.5555555555","1449999.6666666667","44.97635299999998","80.18873999999997"
"1604156562","1449966.1875","1449931.25","1450001.125","27.89560599999999","62.54468299999999"
"1604156563","1450008.4375","1449957.875","1450059.0","22.573022","70.87367299999998"
"1604156564","1449975.388888889","1449940.888888889","1450009.888888889","33.29623000000001","95.21186399999998"
"1604156565","1449739.1666666667","1449670.6666666667","1449807.6666666667","16.92862","35.56571299999998"
"1604156566","1449537.5833333333","1449483.8333333333","1449591.3333333333","30.873081999999997","51.093897999999996"
"1604156567","1449435.5714285714","1449384.857142857","1449486.2857142857","30.749740999999993","52.53935699999999"
"1604156568","1449286.5625","1449226.375","1449346.75","35.592304","53.551224999999974"
"1604156569","1449338.9375","1449289.75","1449388.125","40.74162199999999","56.15733399999998"
"1604156570","1449443.625","1449401.75","1449485.5","38.85120699999999","56.396629"
"1604156571","1449402.25","1449361.0","1449443.5","32.51015199999999","32.384646"
"1604156572","1449409.625","1449385.25","1449434.0","51.198511999999994","64.391884"
"1604156573","1449411.4444444445","1449376.111111111","1449446.7777777778","57.483652999999975","77.21599599999999"
"1604156574","1449462.0","1449424.9","1449499.1","81.18115799999998","82.10501699999999"
"1604156575","1449394.5","1449349.25","1449439.75","68.20126699999999","72.00402499999998"
"1604156576","1449401.7777777778","1449369.7777777778","1449433.7777777778","75.24235099999999","78.15038499999999"
"1604156577","1449413.857142857","1449366.142857143","1449461.5714285714","62.10656199999998","51.50559699999999"
"1604156578","1449322.4375","1449262.375","1449382.5","66.57814299999998","65.50454499999998"
"1604156579","1449321.7777777778","1449295.888888889","1449347.6666666667","58.88604599999997","52.15547099999999"
"1604156580","1449321.5","1449278.7142857143","1449364.2857142857","52.11497499999996","43.38801099999999"
"1604156581","1449404.7857142857","1449379.0","1449430.5714285714","44.13272899999996","50.91711299999998"
"1604156582","1449520.6875","1449486.5","1449554.875","46.634825999999975","46.72731399999998"
"1604156583","1449601.5","1449545.25","1449657.75","37.84833499999999","47.25658"
"1604156584","1449687.7777777778","1449640.4444444445","1449735.111111111","40.89702699999999","65.011254"
"1604156585","1449738.0","1449694.6666666667","1449781.3333333333","54.19915199999999","73.57626099999999"
"1604156586","1449803.4444444445","1449752.2222222222","1449854.6666666667","41.80450299999999","74.52476999999999"
"1604156587","1449811.5","1449784.0","1449839.0","18.601204999999997","40.590142"
"1604156588","1449805.4375","1449785.875","1449825.0","30.505540000000007","62.098855"
"1604156589","1449833.1666666667","1449798.0","1449868.3333333333","36.152738","77.34109400000001"
"1604156590","1449841.5","1449812.2222222222","1449870.7777777778","31.789042","71.71834999999999"
"1604156591","1449849.9375","1449809.375","1449890.5","29.279319","56.93998199999999"
"1604156592","1449857.8333333333","1449814.3333333333","1449901.3333333333","32.20394700000001","63.985991000000006"
"1604156593","1449912.6666666667","1449862.5","1449962.8333333333","28.831925","35.006069"
"1604156594","1450117.5","1450075.888888889","1450159.111111111","52.76021499999999","171.219419"
"1604156595","1450131.0625","1450067.125","1450195.0","37.525924999999994","161.374414"
"1604156596","1450082.9375","1450032.625","1450133.25","45.11680399999999","149.86736399999998"
"1604156597","1450012.9444444445","1449976.111111111","1450049.7777777778","57.20826099999999","59.997778999999994"
"1604156598","1450003.6875","1449969.375","1450038.0","48.019604","43.37519400000001"
"1604156599","1449984.7","1449938.4","1450031.0","59.94096999999999","56.498968000000005"
"1604156600","1449921.4285714286","1449878.142857143","1449964.7142857143","41.111598","48.31021499999999"
"1604156601","1449722.2","1449698.0","1449746.4","46.706213999999996","85.685664"
"1604156602","1449702.625","1449683.0","1449722.25","72.12886099999999","137.271377"
"1604156603","1449846.875","1449824.0","1449869.75","31.891754999999996","52.68638499999999"
"1604156604","1449471.4","1449449.4","1449493.4","85.887243","37.12100799999999"
"1604156605","1449728.7142857143","1449666.4285714286","1449791.0","73.911319","31.596544999999995"
"1604156606","1449819.4444444445","1449793.111111111","1449845.7777777778","107.68459599999997","85.26705700000002"
"1604156607","1449932.5","1449890.75","1449974.25","70.01910499999997","151.947244"
"1604156608","1449931.5","1449888.0","1449975.0","68.22706899999997","124.17194400000001"
"1604156609","1449945.75","1449905.5","1449986.0","74.90837299999998","189.72752"
"1604156610","1449894.6666666667","1449832.0","1449957.3333333333","78.313577","162.72518700000003"
"1604156611","1449884.4375","1449835.5","1449933.375","67.996392","62.601889"
"1604156612","1449908.388888889","1449872.5555555555","1449944.2222222222","86.34040199999998","118.95673800000002"
"1604156613","1450026.6875","1450003.5","1450049.875","69.91626799999999","102.90609599999999"
"1604156614","1450042.1875","1450009.625","1450074.75","68.55949799999999","140.27859900000004"
"1604156615","1449992.3333333333","1449958.0","1450026.6666666667","73.30207899999998","154.84525100000002"
"1604156616","1449989.5","1449958.0","1450021.0","46.595403999999995","103.44504"
"1604156617","1449992.9444444445","1449964.888888889","1450021.0","67.88420099999999","168.98395000000002"
"1604156618","1449993.4375","1449958.0","1450028.875","58.351056","158.889822"
"1604156619","1450000.0","1449958.0","1450042.0","81.95146999999999","196.17817"
"1604156620","1449985.4444444445","1449942.6666666667","1450028.2222222222","90.15005599999999","168.113812"
"1604156621","1449971.375","1449933.25","1450009.5","94.92826099999999","144.922073"
"1604156622","1450042.3125","1450011.125","1450073.5","97.99418899999998","141.75389700000002"
"1604156623","1449964.142857143","1449902.2857142857","1450026.0","88.08755699999999","124.23956800000002"
"1604156624","1450034.111111111","1449969.2222222222","1450099.0","99.87873000000002","177.29448600000003"
"1604156625","1449992.6666666667","1449950.6666666667","1450034.6666666667","105.46739100000002","174.70032500000002"
"1604156626","1449926.9285714286","1449900.2857142857","1449953.5714285714","85.79254599999999","92.81682500000001"
"1604156627","1449905.5","1449851.625","1449959.375","76.52328099999998","46.535817999999985"
"1604156628","1449792.111111111","1449741.6666666667","1449842.5555555555","84.06170499999999","50.369557"
"1604156629","1449720.9","1449669.3","1449772.5","119.44297499999998","34.974344"
"1604156630","1449662.5714285714","1449624.142857143","1449701.0","62.77265699999999","73.002918"
"1604156631","1449555.0555555555","1449525.3333333333","1449584.7777777778","48.42913599999999","120.773017"
"1604156632","1449528.25","1449502.125","1449554.375","39.08160999999999","82.540942"
"1604156633","1449661.1875","1449643.875","1449678.5","44.66730499999998","114.66861399999999"
"1604156634","1449765.125","1449747.125","1449783.125","46.28317399999998","129.06976799999998"
"1604156635","1449786.875","1449762.0","1449811.75","46.290181999999994","102.32405700000001"
"1604156636","1449714.75","1449694.125","1449735.375","43.339149","129.704401"
"1604156637","1449656.611111111","1449620.0","1449693.2222222222","46.848898999999996","129.636222"
"1604156638","1449688.0714285714","1449655.7142857143","1449720.4285714286","36.908561","134.37829499999998"
"1604156639","1449688.0555555555","1449664.2222222222","1449711.888888889","48.542662","68.96742599999999"
"1604156640","1449564.0625","1449511.5","1449616.625","43.24334900000001","48.248158000000004"
"1604156641","1449423.0625","1449385.375","1449460.75","43.794874","102.63152199999996"
"1604156642","1449423.8333333333","1449404.7777777778","1449442.888888889","37.573919000000004","122.82516599999997"
"1604156643","1449333.7142857143","1449272.857142857","1449394.5714285714","33.11817599999999","84.74683599999997"
"1604156644","1449332.0","1449285.3333333333","1449378.6666666667","47.01391399999999","31.969735"
"1604156645","1449563.75","1449435.0","1449692.5","46.493185","34.48993599999999"
"1604156646","1449698.0714285714","1449654.0","1449742.142857143","44.05592799999999","66.60153500000001"
"1604156647","1449896.0625","1449826.875","1449965.25","49.63710899999998","142.76016099999998"
"1604156648","1449950.1875","1449858.5","1450041.875","36.99037699999998","153.97466699999998"
"1604156649","1449940.875","1449892.375","1449989.375","34.49192699999998","100.789717"
"1604156650","1449944.25","1449899.5","1449989.0","41.952620999999986","114.724537"
"1604156651","1449930.2857142857","1449876.5714285714","1449984.0","44.74281999999999","36.107985"
"1604156652","1449874.5","1449836.0","1449913.0","66.33612","25.327582999999997"
"1604156653","1449874.5","1449832.0","1449917.0","48.67518199999999","20.066299999999995"
"1604156654","1449815.0833333333","1449765.0","1449865.1666666667","48.776804","21.807373"
"1604156655","1449825.25","1449811.0","1449839.5","62.46827599999999","40.415541000000005"
"1604156656","1449872.8125","1449842.625","1449903.0","54.86440299999998","48.302157"
"1604156657","1449939.1875","1449887.375","1449991.0","48.76314399999997","58.709904"
"1604156658","1449947.0","1449903.0","1449991.0","51.19378599999997","61.12010399999999"
"1604156659","1449950.5555555555","1449903.0","1449998.111111111","58.93297599999996","60.662527999999995"
"1604156660","1449946.5","1449902.2222222222","1449990.7777777778","63.48702099999998","51.098878000000006"
"1604156661","1449933.1666666667","1449896.0","1449970.3333333333","74.834261","43.566807000000004"
"1604156662","1449940.2142857143","1449896.0","1449984.4285714286","58.788933","33.008234000000016"
"1604156663","1449942.5","1449896.0","1449989.0","69.63","39.587356"
"1604156664","1449900.5555555555","1449871.0","1449930.111111111","76.373684","45.222819"
"1604156665","1449854.8","1449838.6","1449871.0","42.46159599999999","20.006404999999997"
"1604156666","1449915.5","1449886.375","1449944.625","60.450995999999996","35.758463000000006"
"1604156667","1449975.75","1449958.5","1449993.0","34.84303299999999","35.183524000000006"
"1604156668","1449960.875","1449907.0","1450014.75","46.220834999999994","48.09914800000001"
"1604156669","1449975.3333333333","1449922.7777777778","1450027.888888889","72.21882699999999","54.89968400000001"
"1604156670","1449989.3333333333","1449931.6666666667","1450047.0","69.77662699999999","52.98975300000001"
"1604156671","1449989.25","1449934.75","1450043.75","52.159468999999994","73.499336"
"1604156672","1449944.5625","1449914.375","1449974.75","62.12966399999999","64.273009"
"1604156673","1449824.7857142857","1449777.5714285714","1449872.0","57.727335999999994","79.22854899999999"
"1604156674","1449540.4","1449499.4","1449581.4","40.91822200000001","76.09150099999998"
"1604156675","1449528.111111111","1449493.7777777778","1449562.4444444445","84.917321","139.559093"
"1604156676","1449482.6666666667","1449428.3333333333","1449537.0","83.491855","61.772988"
"1604156677","1449453.142857143","1449384.142857143","1449522.142857143","80.094106","32.826364"
"1604156678","1449484.2857142857","1449423.142857143","1449545.4285714286","54.290586999999995","39.772637"
"1604156679","1449501.5714285714","1449451.142857143","1449552.0","51.12698","36.845545"
"1604156680","1449444.0","1449402.5","1449485.5","43.233534000000006","46.159469"
"1604156681","1449541.3333333333","1449512.5","1449570.1666666667","32.134973","40.06588"
"1604156682","1449636.388888889","1449603.888888889","1449668.888888889","38.446580000000004","71.453233"
"1604156683","1449698.9166666667","1449656.1666666667","1449741.6666666667","24.044952000000002","97.353674"
"1604156684","1449737.3333333333","1449713.6666666667","1449761.0","21.639103","91.03034399999999"
"1604156685","1449741.7857142857","1449731.857142857","1449751.7142857143","26.287772","110.83132199999996"
"1604156686","1449683.6","1449652.8","1449714.4","23.046985000000003","73.44926299999999"
"1604156687","1449195.0","1448964.0","1449426.0","5.352930999999999","18.390069999999998"
"1604156688","1449088.5","1448751.0","1449426.0","7.9991499999999975","7.696281999999997"
"1604156689","1448891.25","1448525.25","1449257.25","48.78610200000001","50.78211099999999"
"1604156690","1448836.875","1448712.5","1448961.25","40.25121300000001","32.857"
"1604156691","1448359.8333333333","1448243.3333333333","1448476.3333333333","43.81472299999999","22.883568"
"1604156692","1448416.375","1448361.5","1448471.25","90.74292099999998","22.935939999999995"
"1604156693","1448518.9285714286","1448428.5714285714","1448609.2857142857","137.53690899999998","48.90789699999999"
"1604156694","1448530.125","1448441.75","1448618.5","132.23992399999995","159.56641100000002"
"1604156695","1448597.5","1448501.0","1448694.0","12.835313999999997","6.785529999999999"
"1604156696","1448817.0","1448654.0","1448980.0","6.3253140000000005","8.913820999999995"
"1604156697","1448846.3333333333","1448791.6666666667","1448901.0","20.088918999999994","42.175675999999996"
"1604156698","1448957.0","1448926.0","1448988.0","34.285768","74.38658099999999"
"1604156699","1449019.0","1448986.3333333333","1449051.6666666667","45.178455","77.898329"
"1604156700","1449171.357142857","1449132.2857142857","1449210.4285714286","95.83314599999999","129.030057"
"1604156701","1449373.7","1449304.6","1449442.8","28.55839599999999","81.28174399999999"
"1604156702","1449509.8125","1449454.625","1449565.0","36.43101199999999","68.88968899999999"
"1604156703","1449523.875","1449451.875","1449595.875","30.76449899999999","55.11604"
"1604156704","1449536.611111111","1449507.888888889","1449565.3333333333","61.30195","55.215158"
"1604156705","1449481.8333333333","1449422.5","1449541.1666666667","45.885301000000005","42.177329"
"1604156706","1449321.357142857","1449276.142857143","1449366.5714285714","49.47616099999999","87.05122899999996"
"1604156707","1449144.7142857143","1449088.2857142857","1449201.142857143","37.58784899999999","123.90371299999998"
"1604156708","1449246.375","1449207.375","1449285.375","49.65863399999998","132.041823"
"1604156709","1449374.0625","1449316.375","1449431.75","35.81138399999999","110.16377999999999"
"1604156710","1449426.4166666667","1449387.0","1449465.8333333333","27.77122599999999","49.34000299999998"
"1604156711","1449465.0","1449435.0","1449495.0","8.356023999999998","16.373416"
"1604156712","1449162.75","1448960.5","1449365.0","19.060423999999998","13.699219"
"1604156713","1449041.75","1448995.1666666667","1449088.3333333333","43.26172699999999","86.411388"
"1604156714","1448928.85","1448867.6","1448990.1","68.60515199999999","165.30474199999998"
"1604156715","1448951.5625","1448921.375","1448981.75","43.319589999999984","123.87614199999997"
"1604156716","1448995.0","1448967.25","1449022.75","20.43983099999999","82.79950500000001"
"1604156717","1448768.9285714286","1448685.5714285714","1448852.2857142857","42.751450999999996","117.472286"
"1604156718","1448867.375","1448855.875","1448878.875","47.41481199999999","73.409855"
"1604156719","1448868.388888889","1448810.3333333333","1448926.4444444445","61.53225199999999","83.09683499999998"
"1604156720","1448875.125","1448803.5","1448946.75","53.709452","82.09882599999999"
"1604156721","1448888.2857142857","1448807.0","1448969.5714285714","43.249219000000004","59.405906999999985"
"1604156722","1448904.6875","1448848.5","1448960.875","84.63928699999998","80.027054"
"1604156723","1448895.375","1448836.0","1448954.75","101.96022799999997","66.69218"
"1604156724","1448789.5","1448740.0","1448839.0","97.74358899999997","62.19353099999999"
"1604156725","1448790.875","1448730.0","1448851.75","83.16275499999998","62.106574999999985"
"1604156726","1448812.625","1448759.5","1448865.75","54.119161999999974","71.031429"
